umkm_id,status_perkembangan_id,laba_harian,jumlah_produk,created_at
UMK004198,STABIL,627000,3,2026-06-01 03:50:00
UMK004199,STABIL,138000,6,2026-06-01 04:50:00
UMK004200,NAIK,481000,6,2026-06-01 05:54:00
UMK004201,STABIL,146000,6,2026-06-01 07:06:00
UMK004202,STABIL,337000,2,2026-06-01 02:05:00
UMK004203,NAIK,581000,5,2026-06-01 07:46:00
UMK004204,STABIL,328000,7,2026-06-01 02:50:00
UMK004205,STABIL,557000,4,2026-06-01 04:08:00
UMK004206,STABIL,170000,4,2026-06-01 04:13:00
UMK004207,STABIL,217000,6,2026-06-01 03:47:00
UMK004208,STABIL,202000,6,2026-06-01 02:11:00
UMK004209,NAIK,245000,6,2026-06-01 08:13:00
UMK004210,STABIL,316000,2,2026-06-01 05:40:00
UMK004211,STABIL,359000,4,2026-06-01 05:00:00
UMK004212,STABIL,546000,5,2026-06-01 04:36:00
UMK004213,STABIL,206000,5,2026-06-01 07:07:00
UMK004214,STABIL,282000,2,2026-06-01 02:33:00
UMK004215,STABIL,53000,7,2026-06-01 05:33:00
UMK004216,STABIL,223000,4,2026-06-01 09:47:00
UMK004217,STABIL,182000,6,2026-06-01 09:08:00
UMK004218,NAIK,1181000,6,2026-06-01 01:16:00
UMK004219,TURUN,211000,6,2026-06-01 05:16:00
UMK004220,STABIL,324000,5,2026-06-01 09:24:00
UMK004221,STABIL,236000,3,2026-06-01 07:59:00
UMK004222,STABIL,368000,6,2026-06-01 07:55:00
UMK004223,STABIL,101000,4,2026-06-01 09:22:00
UMK004224,STABIL,322000,5,2026-06-01 05:53:00
UMK004225,STABIL,662000,2,2026-06-01 01:23:00
UMK004226,STABIL,70000,4,2026-06-01 08:42:00
UMK004227,STABIL,311000,3,2026-06-01 01:40:00
UMK004228,STABIL,383000,5,2026-06-01 02:34:00
UMK004229,STABIL,336000,2,2026-06-01 02:53:00
UMK004230,STABIL,115000,7,2026-06-01 03:10:00
UMK004231,STABIL,141000,2,2026-06-01 03:05:00
UMK004232,STABIL,941000,2,2026-06-01 02:51:00
UMK004233,STABIL,162000,6,2026-06-01 03:32:00
UMK004234,STABIL,257000,6,2026-06-01 03:02:00
UMK004235,STABIL,123000,4,2026-06-01 04:08:00
UMK004236,STABIL,149000,2,2026-06-01 01:52:00
UMK004237,NAIK,537000,5,2026-06-01 07:20:00
UMK004238,STABIL,259000,5,2026-06-01 08:06:00
UMK004239,NAIK,371000,1,2026-06-01 09:10:00
UMK004240,STABIL,203000,5,2026-06-01 02:29:00
UMK004241,STABIL,1050000,1,2026-06-01 05:15:00
UMK004242,EKSPANSI,2792000,8,2026-06-01 07:32:00
UMK004243,STABIL,370000,2,2026-06-01 08:35:00
UMK004244,STABIL,309000,5,2026-06-01 03:27:00
UMK004245,STABIL,387000,2,2026-06-01 08:01:00
UMK004246,STABIL,152000,6,2026-06-01 04:36:00
UMK004247,STABIL,191000,2,2026-06-01 02:48:00
UMK004248,STABIL,278000,2,2026-06-01 03:15:00
UMK004249,STABIL,117000,5,2026-06-01 06:16:00
UMK004250,STABIL,375000,1,2026-06-01 07:50:00
UMK004251,STABIL,55000,5,2026-06-01 09:40:00
UMK004252,NAIK,406000,4,2026-06-01 09:46:00
UMK004253,NAIK,1974000,6,2026-06-01 09:33:00
UMK004254,STABIL,169000,4,2026-06-01 04:45:00
UMK004255,STABIL,365000,7,2026-06-01 01:39:00
UMK004256,STABIL,168000,7,2026-06-01 08:05:00
UMK004257,STABIL,130000,1,2026-06-01 05:43:00
UMK004258,STABIL,468000,3,2026-06-01 02:24:00
UMK004259,STABIL,986000,4,2026-06-01 04:23:00
UMK004260,STABIL,712000,4,2026-06-01 06:10:00
UMK004261,STABIL,701000,6,2026-06-01 02:30:00
UMK004262,STABIL,358000,2,2026-06-01 02:14:00
UMK004263,STABIL,607000,5,2026-06-01 03:59:00
UMK004264,STABIL,1199000,4,2026-06-01 09:37:00
UMK004265,STABIL,233000,3,2026-06-01 08:55:00
UMK004266,STABIL,553000,7,2026-06-01 08:23:00
UMK004267,STABIL,366000,4,2026-06-01 03:33:00
UMK004268,BERISIKO,18749,5,2026-06-01 04:48:00
UMK004269,STABIL,324000,5,2026-06-01 08:56:00
UMK004270,STABIL,852000,1,2026-06-01 01:08:00
UMK004271,STABIL,761000,7,2026-06-01 02:04:00
UMK004272,STABIL,307000,2,2026-06-01 02:36:00
UMK004273,STABIL,262000,4,2026-06-01 01:23:00
UMK004274,STABIL,236000,2,2026-06-01 01:09:00
UMK004275,STABIL,2097000,2,2026-06-01 09:24:00
UMK004276,STABIL,343000,1,2026-06-01 06:50:00
UMK004277,STABIL,73000,6,2026-06-01 03:56:00
UMK004278,NAIK,372000,6,2026-06-01 03:24:00
UMK004279,STABIL,190000,3,2026-06-01 06:40:00
UMK004280,STABIL,463000,4,2026-06-01 09:33:00
UMK004281,STABIL,226000,7,2026-06-01 09:31:00
UMK004282,STABIL,375000,4,2026-06-01 04:05:00
UMK004283,STABIL,784000,2,2026-06-01 04:41:00
UMK004284,NAIK,841000,6,2026-06-01 06:00:00
UMK004285,STABIL,1018000,3,2026-06-01 09:29:00
UMK004286,NAIK,727000,4,2026-06-01 05:13:00
UMK004287,STABIL,176000,6,2026-06-01 03:23:00
UMK004288,STABIL,156000,5,2026-06-01 02:18:00
UMK004289,EKSPANSI,1116000,6,2026-06-01 07:30:00
UMK004290,STABIL,237000,3,2026-06-01 02:32:00
UMK004291,NAIK,249000,7,2026-06-01 07:46:00
UMK004292,NAIK,150000,2,2026-06-01 02:24:00
UMK004293,STABIL,396000,2,2026-06-01 07:52:00
UMK004294,STABIL,148000,5,2026-06-01 02:59:00
UMK004295,STABIL,1024000,2,2026-06-01 01:36:00
UMK004296,STABIL,105000,6,2026-06-01 05:33:00
UMK004297,STABIL,54000,3,2026-06-01 07:55:00
UMK004298,STABIL,359000,3,2026-06-01 09:45:00
UMK004299,STABIL,303000,4,2026-06-01 06:54:00
UMK004300,STABIL,302000,5,2026-06-01 01:57:00
UMK004301,STABIL,148000,4,2026-06-01 09:18:00
UMK004302,STABIL,621000,4,2026-06-01 03:43:00
UMK004303,STABIL,233000,2,2026-06-01 07:04:00
UMK004304,NAIK,268000,3,2026-06-01 07:09:00
UMK004305,STABIL,150000,5,2026-06-01 02:06:00
UMK004306,STABIL,54000,7,2026-06-01 09:26:00
UMK004307,STABIL,163000,4,2026-06-01 07:21:00
UMK004308,STABIL,131000,5,2026-06-01 02:49:00
UMK004309,STABIL,329000,1,2026-06-01 05:25:00
UMK004310,STABIL,56000,3,2026-06-01 06:11:00
UMK004311,NAIK,954000,3,2026-06-01 01:11:00
UMK004312,STABIL,399000,2,2026-06-01 02:00:00
UMK004313,STABIL,301000,2,2026-06-01 04:49:00
UMK004314,STABIL,95000,6,2026-06-01 04:02:00
UMK004315,STABIL,303000,3,2026-06-01 08:14:00
UMK004316,STABIL,2152000,3,2026-06-01 05:55:00
UMK004317,STABIL,112000,2,2026-06-01 02:55:00
UMK004318,STABIL,89000,3,2026-06-01 09:12:00
UMK004319,STABIL,204000,6,2026-06-01 01:11:00
UMK004320,STABIL,275000,5,2026-06-01 02:27:00
UMK004321,STABIL,127000,4,2026-06-01 07:20:00
UMK004322,TURUN,37000,4,2026-06-01 06:58:00
UMK004323,STABIL,205000,6,2026-06-01 01:40:00
UMK004324,STABIL,247000,4,2026-06-01 09:31:00
UMK004325,BERISIKO,16930,4,2026-06-01 09:49:00
UMK004326,STABIL,171000,4,2026-06-01 07:24:00
UMK004327,STABIL,539000,3,2026-06-01 03:31:00
UMK004328,NAIK,334000,5,2026-06-01 09:18:00
UMK004329,EKSPANSI,662000,2,2026-06-01 03:35:00
UMK004330,NAIK,664000,5,2026-06-01 06:49:00
UMK004331,STABIL,663000,7,2026-06-01 05:53:00
UMK004332,STABIL,2494000,6,2026-06-01 08:45:00
UMK004333,STABIL,124000,4,2026-06-01 03:17:00
UMK004334,STABIL,546000,5,2026-06-01 02:46:00
UMK004335,STABIL,410000,7,2026-06-01 05:21:00
UMK004336,STABIL,198000,1,2026-06-01 01:52:00
UMK004337,STABIL,265000,3,2026-06-01 09:10:00
UMK004338,TURUN,842000,2,2026-06-01 04:03:00
UMK004339,NAIK,142000,5,2026-06-01 09:06:00
UMK004340,STABIL,439000,5,2026-06-01 07:54:00
UMK004341,STABIL,249000,7,2026-06-01 06:24:00
UMK004342,STABIL,161000,6,2026-06-01 06:55:00
UMK004343,STABIL,64000,2,2026-06-01 02:07:00
UMK004344,STABIL,77000,6,2026-06-01 09:57:00
UMK004345,STABIL,380000,4,2026-06-01 01:10:00
UMK004346,STABIL,344000,5,2026-06-01 05:23:00
UMK004347,STABIL,74000,4,2026-06-01 06:20:00
UMK004348,STABIL,215000,4,2026-06-01 07:11:00
UMK004349,STABIL,358000,2,2026-06-01 04:07:00
UMK004350,EKSPANSI,273000,6,2026-06-01 01:35:00
UMK004351,STABIL,123000,5,2026-06-01 05:35:00
UMK004352,STABIL,264000,4,2026-06-01 07:21:00
UMK004353,STABIL,1555000,3,2026-06-01 05:49:00
UMK004354,STABIL,425000,6,2026-06-01 02:55:00
UMK004355,STABIL,133000,4,2026-06-01 01:07:00
UMK004356,STABIL,68000,2,2026-06-01 07:03:00
UMK004357,STABIL,241000,7,2026-06-01 06:54:00
UMK004358,STABIL,225000,5,2026-06-01 03:47:00
UMK004359,NAIK,583000,5,2026-06-01 05:35:00
UMK004360,STABIL,539000,1,2026-06-01 07:24:00
UMK004361,STABIL,210000,5,2026-06-01 03:32:00
UMK004362,STABIL,529000,2,2026-06-01 03:18:00
UMK004363,STABIL,361000,4,2026-06-01 08:13:00
UMK004364,STABIL,313000,3,2026-06-01 02:50:00
UMK004365,TURUN,31540,6,2026-06-01 03:37:00
UMK004366,STABIL,705000,5,2026-06-01 04:29:00
UMK004367,STABIL,159000,6,2026-06-01 03:23:00
UMK004368,STABIL,280000,3,2026-06-01 01:59:00
UMK004369,STABIL,112000,1,2026-06-01 05:12:00
UMK004370,NAIK,278000,4,2026-06-01 08:18:00
UMK004371,STABIL,135000,4,2026-06-01 03:15:00
UMK004372,STABIL,1313000,4,2026-06-01 05:44:00
UMK004373,STABIL,294000,4,2026-06-01 04:55:00
UMK004374,STABIL,333000,2,2026-06-01 01:52:00
UMK004375,STABIL,507000,5,2026-06-01 09:06:00
UMK004376,STABIL,709000,5,2026-06-01 08:26:00
UMK004377,STABIL,260000,6,2026-06-01 07:33:00
UMK004378,STABIL,170000,2,2026-06-01 03:37:00
UMK004379,STABIL,505000,2,2026-06-01 02:06:00
UMK004380,STABIL,380000,2,2026-06-01 09:41:00
UMK004381,NAIK,368000,2,2026-06-01 01:22:00
UMK004382,STABIL,736000,6,2026-06-01 06:14:00
UMK004383,STABIL,106000,2,2026-06-01 08:29:00
UMK004384,STABIL,85000,3,2026-06-01 01:09:00
UMK004385,STABIL,208000,1,2026-06-01 01:21:00
UMK004386,STABIL,567000,5,2026-06-01 02:34:00
UMK004387,NAIK,214000,5,2026-06-01 02:18:00
UMK004388,STABIL,206000,2,2026-06-01 04:21:00
UMK004389,STABIL,711000,6,2026-06-01 05:05:00
UMK004390,NAIK,563000,3,2026-06-01 01:54:00
UMK004391,STABIL,600000,6,2026-06-01 08:41:00
UMK004392,STABIL,1522000,5,2026-06-01 08:36:00
UMK004393,STABIL,147000,6,2026-06-01 05:57:00
UMK004394,STABIL,682000,4,2026-06-01 02:52:00
UMK004395,STABIL,176000,3,2026-06-01 07:33:00
UMK004396,STABIL,573000,3,2026-06-01 05:51:00
UMK004397,STABIL,660000,7,2026-06-01 08:40:00
UMK004398,NAIK,388000,2,2026-06-01 05:13:00
UMK004399,STABIL,238000,5,2026-06-01 08:16:00
UMK004400,NAIK,571000,6,2026-06-01 04:19:00
UMK004401,STABIL,1692000,6,2026-06-01 06:02:00
UMK004402,STABIL,437000,6,2026-06-01 04:20:00
UMK004403,STABIL,213000,3,2026-06-01 07:58:00
UMK004404,STABIL,66000,6,2026-06-01 06:43:00
UMK004405,STABIL,191000,5,2026-06-01 01:40:00
UMK004406,STABIL,492000,2,2026-06-01 09:26:00
UMK004407,STABIL,344000,1,2026-06-01 02:15:00
UMK004408,STABIL,417000,4,2026-06-01 08:28:00
UMK004409,STABIL,260000,7,2026-06-01 10:00:00
UMK004410,STABIL,805000,4,2026-06-01 04:16:00
UMK004411,STABIL,125000,6,2026-06-01 04:10:00
UMK004412,STABIL,1637000,7,2026-06-01 08:56:00
UMK004413,STABIL,404000,2,2026-06-01 09:02:00
UMK004414,NAIK,221000,5,2026-06-01 01:43:00
UMK004415,STABIL,539000,6,2026-06-01 09:25:00
UMK004416,STABIL,500000,2,2026-06-01 08:48:00
UMK004417,STABIL,981000,4,2026-06-01 03:03:00
UMK004418,STABIL,371000,6,2026-06-01 06:03:00
UMK004419,EKSPANSI,1165000,4,2026-06-01 07:40:00
UMK004420,STABIL,357000,6,2026-06-01 06:13:00
UMK004421,NAIK,229000,6,2026-06-01 04:37:00
UMK004422,NAIK,624000,3,2026-06-01 08:45:00
UMK004423,STABIL,403000,3,2026-06-01 06:05:00
UMK004424,STABIL,342000,6,2026-06-01 08:29:00
UMK004425,STABIL,119000,4,2026-06-01 04:22:00
UMK004426,STABIL,295000,4,2026-06-01 03:29:00
UMK004427,EKSPANSI,645000,2,2026-06-01 01:56:00
UMK004428,STABIL,334000,6,2026-06-01 06:43:00
UMK004429,STABIL,288000,3,2026-06-01 02:01:00
UMK004430,NAIK,322000,6,2026-06-01 04:04:00
UMK004431,STABIL,219000,3,2026-06-01 08:54:00
UMK004432,STABIL,316000,5,2026-06-01 01:29:00
UMK004433,STABIL,117000,3,2026-06-01 08:03:00
UMK004434,STABIL,345000,6,2026-06-01 05:43:00
UMK004435,STABIL,640000,3,2026-06-01 09:05:00
UMK004436,STABIL,130000,3,2026-06-01 08:36:00
UMK004437,STABIL,1161000,5,2026-06-01 06:07:00
UMK004438,STABIL,257000,4,2026-06-01 02:02:00
UMK004439,NAIK,470000,5,2026-06-01 01:50:00
UMK004440,NAIK,595000,6,2026-06-01 03:43:00
UMK004441,STABIL,1767000,5,2026-06-01 02:31:00
UMK004442,STABIL,259000,5,2026-06-01 06:50:00
UMK004443,STABIL,331000,6,2026-06-01 06:21:00
UMK004444,NAIK,845000,4,2026-06-01 06:01:00
UMK004445,STABIL,155000,5,2026-06-01 01:49:00
UMK004446,STABIL,218000,3,2026-06-01 01:14:00
UMK004447,STABIL,173000,2,2026-06-01 09:59:00
UMK004448,EKSPANSI,467000,4,2026-06-01 06:29:00
UMK004449,STABIL,214000,2,2026-06-01 05:05:00
UMK004450,NAIK,915000,4,2026-06-01 02:52:00
UMK004451,STABIL,769000,4,2026-06-01 09:50:00
UMK004452,NAIK,643000,4,2026-06-01 01:40:00
UMK004453,STABIL,453000,4,2026-06-01 07:23:00
UMK004454,NAIK,655000,5,2026-06-01 07:21:00
UMK004455,NAIK,321000,5,2026-06-01 01:35:00
UMK004456,TURUN,636000,3,2026-06-01 03:25:00
UMK004457,STABIL,277000,2,2026-06-01 01:40:00
UMK004458,STABIL,439000,3,2026-06-01 08:18:00
UMK004459,NAIK,412000,3,2026-06-01 03:05:00
UMK004460,NAIK,580000,4,2026-06-01 07:32:00
UMK004461,NAIK,366000,5,2026-06-01 03:29:00
UMK004462,TURUN,37527,6,2026-06-01 02:51:00
UMK004463,STABIL,168000,3,2026-06-01 02:35:00
UMK004464,STABIL,472000,5,2026-06-01 03:50:00
UMK004465,STABIL,141000,4,2026-06-01 04:50:00
UMK004466,STABIL,320000,3,2026-06-01 07:48:00
UMK004467,NAIK,480000,6,2026-06-01 04:52:00
UMK004468,STABIL,506000,6,2026-06-01 04:06:00
UMK004469,STABIL,51000,4,2026-06-01 08:58:00
UMK004470,STABIL,445000,4,2026-06-01 06:17:00
UMK004471,STABIL,123000,6,2026-06-01 07:32:00
UMK004472,STABIL,239000,3,2026-06-01 06:45:00
UMK004473,STABIL,108000,6,2026-06-01 04:13:00
UMK004474,STABIL,184000,6,2026-06-01 02:57:00
UMK004475,EKSPANSI,649000,4,2026-06-01 07:19:00
UMK004476,STABIL,274000,3,2026-06-01 06:56:00
UMK004477,STABIL,78000,5,2026-06-01 04:26:00
UMK004478,STABIL,243000,4,2026-06-01 02:27:00
UMK004479,STABIL,239000,3,2026-06-01 08:10:00
UMK004480,STABIL,599000,3,2026-06-01 04:47:00
UMK004481,NAIK,291000,3,2026-06-01 07:49:00
UMK004482,STABIL,75000,4,2026-06-01 07:39:00
UMK004483,STABIL,404000,4,2026-06-01 01:56:00
UMK004484,STABIL,257000,6,2026-06-01 04:17:00
UMK004485,STABIL,392000,7,2026-06-01 02:11:00
UMK004486,STABIL,321000,4,2026-06-01 08:44:00
UMK004487,STABIL,90000,4,2026-06-01 07:29:00
UMK004488,STABIL,652000,2,2026-06-01 06:41:00
UMK004489,STABIL,561000,7,2026-06-01 01:19:00
UMK004490,STABIL,212000,3,2026-06-01 08:21:00
UMK004491,STABIL,394000,5,2026-06-01 07:50:00
UMK004492,STABIL,242000,2,2026-06-01 08:08:00
UMK004493,STABIL,115000,3,2026-06-01 03:13:00
UMK004494,STABIL,339000,2,2026-06-01 05:58:00
UMK004495,STABIL,464000,5,2026-06-01 08:57:00
UMK004496,STABIL,650000,7,2026-06-01 08:46:00
UMK004497,STABIL,199000,4,2026-06-01 04:53:00
UMK004498,TURUN,28411,4,2026-06-01 08:14:00
UMK004499,STABIL,693000,3,2026-06-01 04:39:00
UMK004500,STABIL,153000,4,2026-06-01 07:28:00
UMK004501,STABIL,55000,3,2026-06-01 03:53:00
UMK004502,NAIK,364000,6,2026-06-01 06:04:00
UMK004503,STABIL,60000,4,2026-06-01 01:49:00
UMK004504,STABIL,260000,3,2026-06-01 07:32:00
UMK004505,STABIL,1487000,2,2026-06-01 04:18:00
UMK004506,STABIL,439000,3,2026-06-01 06:28:00
UMK004507,STABIL,398000,4,2026-06-01 05:29:00
UMK004508,STABIL,143000,7,2026-06-01 06:21:00
UMK004509,STABIL,181000,4,2026-06-01 03:55:00
UMK004510,STABIL,165000,4,2026-06-01 03:03:00
UMK004511,EKSPANSI,374000,6,2026-06-01 08:59:00
UMK004512,STABIL,292000,3,2026-06-01 06:54:00
UMK004513,STABIL,365000,4,2026-06-01 04:00:00
UMK004514,STABIL,146000,3,2026-06-01 05:28:00
UMK004515,STABIL,190000,2,2026-06-01 07:01:00
UMK004516,STABIL,338000,6,2026-06-01 07:47:00
UMK004517,STABIL,462000,3,2026-06-01 10:00:00
UMK004518,STABIL,63000,6,2026-06-01 02:25:00
UMK004519,STABIL,548000,7,2026-06-01 04:31:00
UMK004520,STABIL,503000,2,2026-06-01 07:34:00
UMK004521,STABIL,396000,2,2026-06-01 04:41:00
UMK004522,NAIK,107000,3,2026-06-01 02:06:00
UMK004523,STABIL,730000,3,2026-06-01 01:20:00
UMK004524,STABIL,2823000,6,2026-06-01 01:05:00
UMK004525,STABIL,126000,4,2026-06-01 09:18:00
UMK004526,STABIL,171000,4,2026-06-01 09:34:00
UMK004527,STABIL,252000,3,2026-06-01 04:31:00
UMK004528,STABIL,388000,2,2026-06-01 07:15:00
UMK004529,STABIL,62000,4,2026-06-01 09:49:00
UMK004530,STABIL,364000,4,2026-06-01 07:31:00
UMK004531,STABIL,1534000,5,2026-06-01 03:29:00
UMK004532,STABIL,298000,5,2026-06-01 05:40:00
UMK004533,NAIK,460000,4,2026-06-01 05:34:00
UMK004534,STABIL,120000,4,2026-06-01 09:59:00
UMK004535,STABIL,125000,2,2026-06-01 08:58:00
UMK004536,STABIL,1004000,5,2026-06-01 06:38:00
UMK004537,STABIL,281000,6,2026-06-01 03:11:00
UMK004538,STABIL,448000,4,2026-06-01 07:55:00
UMK004539,STABIL,77000,3,2026-06-01 09:36:00
UMK004540,STABIL,354000,5,2026-06-01 04:15:00
UMK004541,STABIL,497000,3,2026-06-01 04:33:00
UMK004542,STABIL,248000,2,2026-06-01 05:53:00
UMK004543,STABIL,239000,5,2026-06-01 05:52:00
UMK004544,NAIK,287000,6,2026-06-01 01:32:00
UMK004545,STABIL,919000,3,2026-06-01 09:51:00
UMK004546,STABIL,219000,3,2026-06-01 05:35:00
UMK004547,STABIL,950000,1,2026-06-01 05:27:00
UMK004548,STABIL,822000,2,2026-06-01 06:07:00
UMK004549,NAIK,562000,7,2026-06-01 02:16:00
UMK004550,NAIK,327000,5,2026-06-01 07:33:00
UMK004551,STABIL,322000,2,2026-06-01 01:11:00
UMK004552,STABIL,377000,5,2026-06-01 04:54:00
UMK004553,STABIL,613000,2,2026-06-01 03:00:00
UMK004554,STABIL,138000,5,2026-06-01 08:40:00
UMK004555,STABIL,423000,3,2026-06-01 05:58:00
UMK004556,STABIL,191000,3,2026-06-01 03:19:00
UMK004557,STABIL,195000,4,2026-06-01 03:43:00
UMK004558,STABIL,144000,1,2026-06-01 07:04:00
UMK004559,BERISIKO,29053,2,2026-06-01 02:31:00
UMK004560,STABIL,797000,5,2026-06-01 06:52:00
UMK004561,STABIL,326000,6,2026-06-01 08:14:00
UMK004562,STABIL,126000,6,2026-06-01 07:32:00
UMK004563,NAIK,270000,6,2026-06-01 08:37:00
UMK004564,STABIL,428000,2,2026-06-01 08:14:00
UMK004565,STABIL,1101000,2,2026-06-01 09:34:00
UMK004566,STABIL,459000,6,2026-06-01 06:07:00
UMK004567,NAIK,413000,5,2026-06-01 04:37:00
UMK004568,NAIK,214000,5,2026-06-01 09:35:00
UMK004569,STABIL,3121000,3,2026-06-01 01:58:00
UMK004570,STABIL,70000,4,2026-06-01 07:05:00
UMK004571,STABIL,508000,6,2026-06-01 05:14:00
UMK004572,STABIL,650000,5,2026-06-01 04:55:00
UMK004573,STABIL,313000,4,2026-06-01 05:56:00
UMK004574,NAIK,455000,3,2026-06-01 08:44:00
UMK004575,STABIL,538000,2,2026-06-01 09:24:00
UMK004576,STABIL,2104000,2,2026-06-01 06:31:00
UMK004577,STABIL,602000,6,2026-06-01 09:11:00
UMK004578,STABIL,1862000,2,2026-06-01 03:33:00
UMK004579,NAIK,110000,2,2026-06-01 02:12:00
UMK004580,NAIK,2132000,5,2026-06-01 03:05:00
UMK004581,STABIL,157000,4,2026-06-01 03:38:00
UMK004582,STABIL,266000,6,2026-06-01 02:44:00
UMK004583,STABIL,360000,7,2026-06-01 08:15:00
UMK004584,STABIL,342000,6,2026-06-01 02:04:00
UMK004585,STABIL,542000,4,2026-06-01 08:12:00
UMK004586,STABIL,196000,6,2026-06-01 08:46:00
UMK004587,STABIL,234000,4,2026-06-01 04:29:00
UMK004588,STABIL,176000,2,2026-06-01 03:31:00
UMK004589,STABIL,340000,6,2026-06-01 04:23:00
UMK004590,EKSPANSI,768000,6,2026-06-01 06:03:00
UMK004591,STABIL,113000,5,2026-06-01 07:55:00
UMK004592,NAIK,821000,3,2026-06-01 01:42:00
UMK004593,NAIK,428000,3,2026-06-01 09:24:00
UMK004594,STABIL,384000,4,2026-06-01 02:47:00
UMK004595,STABIL,992000,3,2026-06-01 06:51:00
UMK004596,STABIL,823000,1,2026-06-01 07:55:00
UMK004597,STABIL,519000,4,2026-06-01 08:12:00
UMK004598,STABIL,67000,7,2026-06-01 04:21:00
UMK004599,STABIL,294000,4,2026-06-01 04:06:00
UMK004600,STABIL,103000,2,2026-06-01 01:44:00
UMK004601,STABIL,182000,5,2026-06-01 09:33:00
UMK004602,STABIL,826000,5,2026-06-01 02:45:00
UMK004603,STABIL,113000,6,2026-06-01 04:10:00
UMK004604,STABIL,57000,3,2026-06-01 01:46:00
UMK004605,STABIL,314000,3,2026-06-01 02:57:00
UMK004606,STABIL,171000,6,2026-06-01 06:40:00
UMK004607,EKSPANSI,680000,4,2026-06-01 09:35:00
UMK004608,STABIL,361000,4,2026-06-01 01:10:00
UMK004609,STABIL,766000,3,2026-06-01 03:26:00
UMK004610,STABIL,256000,2,2026-06-01 05:40:00
UMK004611,NAIK,152000,4,2026-06-01 05:08:00
UMK004612,EKSPANSI,197000,4,2026-06-01 02:49:00
UMK004613,STABIL,287000,4,2026-06-01 06:55:00
UMK004614,STABIL,772000,4,2026-06-01 06:16:00
UMK004615,STABIL,190000,4,2026-06-01 06:09:00
UMK004616,STABIL,143000,7,2026-06-01 09:06:00
UMK004617,NAIK,787000,3,2026-06-01 03:43:00
UMK004618,STABIL,599000,2,2026-06-01 01:38:00
UMK004619,STABIL,814000,3,2026-06-01 02:26:00
UMK004620,STABIL,128000,2,2026-06-01 07:42:00
UMK004621,STABIL,217000,4,2026-06-01 08:57:00
UMK004622,STABIL,198000,7,2026-06-01 05:30:00
UMK004623,STABIL,270000,6,2026-06-01 08:01:00
UMK004624,STABIL,234000,6,2026-06-01 09:13:00
UMK004625,NAIK,218000,6,2026-06-01 09:24:00
UMK004626,STABIL,735000,3,2026-06-01 09:15:00
UMK004627,STABIL,118000,6,2026-06-01 09:33:00
UMK004628,NAIK,432000,3,2026-06-01 07:58:00
UMK004629,STABIL,342000,2,2026-06-01 02:29:00
UMK004630,STABIL,1027000,5,2026-06-01 02:11:00
UMK004631,STABIL,187000,3,2026-06-01 01:38:00
UMK004632,STABIL,462000,3,2026-06-01 01:21:00
UMK004633,STABIL,132000,3,2026-06-01 07:15:00
UMK004634,STABIL,220000,5,2026-06-01 01:51:00
UMK004635,NAIK,240000,2,2026-06-01 09:08:00
UMK004636,STABIL,265000,3,2026-06-01 01:04:00
UMK004637,STABIL,976000,4,2026-06-01 06:24:00
UMK004638,STABIL,187000,2,2026-06-01 05:06:00
UMK004639,STABIL,399000,2,2026-06-01 06:26:00
UMK004640,STABIL,62000,4,2026-06-01 02:25:00
UMK004641,STABIL,270000,6,2026-06-01 03:26:00
UMK004642,STABIL,482000,6,2026-06-01 04:39:00
UMK004643,STABIL,363000,4,2026-06-01 07:09:00
UMK004644,STABIL,1096000,2,2026-06-01 07:15:00
UMK004645,STABIL,131000,4,2026-06-01 01:13:00
UMK004646,STABIL,242000,6,2026-06-01 01:37:00
UMK004647,STABIL,187000,4,2026-06-01 07:46:00
UMK004648,STABIL,718000,2,2026-06-01 04:49:00
UMK004649,NAIK,1370000,2,2026-06-01 07:25:00
UMK004650,STABIL,236000,5,2026-06-01 06:51:00
UMK004651,STABIL,929000,5,2026-06-01 09:59:00
UMK004652,STABIL,570000,5,2026-06-01 09:25:00
UMK004653,STABIL,244000,2,2026-06-01 03:16:00
UMK004654,STABIL,337000,3,2026-06-01 06:45:00
UMK004655,STABIL,236000,2,2026-06-01 05:29:00
UMK004656,STABIL,226385,2,2026-06-01 02:37:00
UMK004657,STABIL,149000,1,2026-06-01 02:53:00
UMK004658,STABIL,438000,2,2026-06-01 01:47:00
UMK004659,STABIL,142000,5,2026-06-01 04:59:00
UMK004660,STABIL,720000,4,2026-06-01 02:53:00
UMK004661,NAIK,180000,3,2026-06-01 03:21:00
UMK004662,STABIL,315000,5,2026-06-01 08:19:00
UMK004663,STABIL,342000,4,2026-06-01 07:43:00
UMK004664,NAIK,198000,4,2026-06-01 05:37:00
UMK004665,STABIL,293000,3,2026-06-01 09:23:00
UMK004666,STABIL,105000,7,2026-06-01 03:25:00
UMK004667,STABIL,241000,5,2026-06-01 07:20:00
UMK004668,STABIL,296000,6,2026-06-01 06:25:00
UMK004669,STABIL,255000,4,2026-06-01 08:19:00
UMK004670,STABIL,296000,4,2026-06-01 02:41:00
UMK004671,BERISIKO,86539,5,2026-06-01 07:03:00
UMK004672,STABIL,976000,3,2026-06-01 07:25:00
UMK004673,STABIL,742000,4,2026-06-01 09:53:00
UMK004674,STABIL,282000,2,2026-06-01 08:54:00
UMK004675,STABIL,396000,6,2026-06-01 06:25:00
UMK004676,STABIL,266000,7,2026-06-01 06:49:00
